steps,date,interval,Day of Week,weekday or weekend
0,2012-10-02T00:00:00Z,1700,Tuesday,weekday
0,2012-10-02T00:00:00Z,1705,Tuesday,weekday
0,2012-10-02T00:00:00Z,1710,Tuesday,weekday
0,2012-10-02T00:00:00Z,1715,Tuesday,weekday
0,2012-10-02T00:00:00Z,1720,Tuesday,weekday
0,2012-10-02T00:00:00Z,1725,Tuesday,weekday
0,2012-10-02T00:00:00Z,1730,Tuesday,weekday
0,2012-10-02T00:00:00Z,1735,Tuesday,weekday
0,2012-10-02T00:00:00Z,1740,Tuesday,weekday
0,2012-10-02T00:00:00Z,1745,Tuesday,weekday
0,2012-10-02T00:00:00Z,1750,Tuesday,weekday
0,2012-10-02T00:00:00Z,1755,Tuesday,weekday
0,2012-10-02T00:00:00Z,1800,Tuesday,weekday
0,2012-10-02T00:00:00Z,1805,Tuesday,weekday
0,2012-10-02T00:00:00Z,1810,Tuesday,weekday
0,2012-10-02T00:00:00Z,1815,Tuesday,weekday
0,2012-10-02T00:00:00Z,1820,Tuesday,weekday
0,2012-10-02T00:00:00Z,1825,Tuesday,weekday
0,2012-10-02T00:00:00Z,1830,Tuesday,weekday
0,2012-10-02T00:00:00Z,1835,Tuesday,weekday
0,2012-10-02T00:00:00Z,1840,Tuesday,weekday
0,2012-10-02T00:00:00Z,1845,Tuesday,weekday
0,2012-10-02T00:00:00Z,1850,Tuesday,weekday
0,2012-10-02T00:00:00Z,1855,Tuesday,weekday
0,2012-10-02T00:00:00Z,1900,Tuesday,weekday
0,2012-10-02T00:00:00Z,1905,Tuesday,weekday
0,2012-10-02T00:00:00Z,1910,Tuesday,weekday
0,2012-10-02T00:00:00Z,1915,Tuesday,weekday
0,2012-10-02T00:00:00Z,1920,Tuesday,weekday
0,2012-10-02T00:00:00Z,1925,Tuesday,weekday
0,2012-10-02T00:00:00Z,1930,Tuesday,weekday
0,2012-10-02T00:00:00Z,1935,Tuesday,weekday
0,2012-10-02T00:00:00Z,1940,Tuesday,weekday
0,2012-10-02T00:00:00Z,1945,Tuesday,weekday
0,2012-10-02T00:00:00Z,1950,Tuesday,weekday
0,2012-10-02T00:00:00Z,1955,Tuesday,weekday
0,2012-10-02T00:00:00Z,2000,Tuesday,weekday
0,2012-10-02T00:00:00Z,2005,Tuesday,weekday
0,2012-10-02T00:00:00Z,2010,Tuesday,weekday
0,2012-10-02T00:00:00Z,2015,Tuesday,weekday
0,2012-10-02T00:00:00Z,2020,Tuesday,weekday
0,2012-10-02T00:00:00Z,2025,Tuesday,weekday
0,2012-10-02T00:00:00Z,2030,Tuesday,weekday
0,2012-10-02T00:00:00Z,2035,Tuesday,weekday
0,2012-10-02T00:00:00Z,2040,Tuesday,weekday
0,2012-10-02T00:00:00Z,2045,Tuesday,weekday
0,2012-10-02T00:00:00Z,2050,Tuesday,weekday
0,2012-10-02T00:00:00Z,2055,Tuesday,weekday
0,2012-10-02T00:00:00Z,2100,Tuesday,weekday
0,2012-10-02T00:00:00Z,2105,Tuesday,weekday
0,2012-10-02T00:00:00Z,2110,Tuesday,weekday
0,2012-10-02T00:00:00Z,2115,Tuesday,weekday
0,2012-10-02T00:00:00Z,2120,Tuesday,weekday
0,2012-10-02T00:00:00Z,2125,Tuesday,weekday
0,2012-10-02T00:00:00Z,2130,Tuesday,weekday
0,2012-10-02T00:00:00Z,2135,Tuesday,weekday
0,2012-10-02T00:00:00Z,2140,Tuesday,weekday
0,2012-10-02T00:00:00Z,2145,Tuesday,weekday
0,2012-10-02T00:00:00Z,2150,Tuesday,weekday
0,2012-10-02T00:00:00Z,2155,Tuesday,weekday
0,2012-10-02T00:00:00Z,2200,Tuesday,weekday
0,2012-10-02T00:00:00Z,2205,Tuesday,weekday
117,2012-10-02T00:00:00Z,2210,Tuesday,weekday
9,2012-10-02T00:00:00Z,2215,Tuesday,weekday
0,2012-10-02T00:00:00Z,2220,Tuesday,weekday
0,2012-10-02T00:00:00Z,2225,Tuesday,weekday
0,2012-10-02T00:00:00Z,2230,Tuesday,weekday
0,2012-10-02T00:00:00Z,2235,Tuesday,weekday
0,2012-10-02T00:00:00Z,2240,Tuesday,weekday
0,2012-10-02T00:00:00Z,2245,Tuesday,weekday
0,2012-10-02T00:00:00Z,2250,Tuesday,weekday
0,2012-10-02T00:00:00Z,2255,Tuesday,weekday
0,2012-10-02T00:00:00Z,2300,Tuesday,weekday
0,2012-10-02T00:00:00Z,2305,Tuesday,weekday
0,2012-10-02T00:00:00Z,2310,Tuesday,weekday
0,2012-10-02T00:00:00Z,2315,Tuesday,weekday
0,2012-10-02T00:00:00Z,2320,Tuesday,weekday
0,2012-10-02T00:00:00Z,2325,Tuesday,weekday
0,2012-10-02T00:00:00Z,2330,Tuesday,weekday
0,2012-10-02T00:00:00Z,2335,Tuesday,weekday
0,2012-10-02T00:00:00Z,2340,Tuesday,weekday
0,2012-10-02T00:00:00Z,2345,Tuesday,weekday
0,2012-10-02T00:00:00Z,2350,Tuesday,weekday
0,2012-10-02T00:00:00Z,2355,Tuesday,weekday
0,2012-10-03T00:00:00Z,0,Wednesday,weekday
0,2012-10-03T00:00:00Z,5,Wednesday,weekday
0,2012-10-03T00:00:00Z,10,Wednesday,weekday
0,2012-10-03T00:00:00Z,15,Wednesday,weekday
0,2012-10-03T00:00:00Z,20,Wednesday,weekday
0,2012-10-03T00:00:00Z,25,Wednesday,weekday
0,2012-10-03T00:00:00Z,30,Wednesday,weekday
0,2012-10-03T00:00:00Z,35,Wednesday,weekday
0,2012-10-03T00:00:00Z,40,Wednesday,weekday
0,2012-10-03T00:00:00Z,45,Wednesday,weekday
0,2012-10-03T00:00:00Z,50,Wednesday,weekday
0,2012-10-03T00:00:00Z,55,Wednesday,weekday
0,2012-10-03T00:00:00Z,100,Wednesday,weekday
0,2012-10-03T00:00:00Z,105,Wednesday,weekday
0,2012-10-03T00:00:00Z,110,Wednesday,weekday
0,2012-10-03T00:00:00Z,115,Wednesday,weekday
0,2012-10-03T00:00:00Z,120,Wednesday,weekday
0,2012-10-03T00:00:00Z,125,Wednesday,weekday
0,2012-10-03T00:00:00Z,130,Wednesday,weekday
0,2012-10-03T00:00:00Z,135,Wednesday,weekday
0,2012-10-03T00:00:00Z,140,Wednesday,weekday
0,2012-10-03T00:00:00Z,145,Wednesday,weekday
0,2012-10-03T00:00:00Z,150,Wednesday,weekday
0,2012-10-03T00:00:00Z,155,Wednesday,weekday
0,2012-10-03T00:00:00Z,200,Wednesday,weekday
0,2012-10-03T00:00:00Z,205,Wednesday,weekday
0,2012-10-03T00:00:00Z,210,Wednesday,weekday
0,2012-10-03T00:00:00Z,215,Wednesday,weekday
0,2012-10-03T00:00:00Z,220,Wednesday,weekday
0,2012-10-03T00:00:00Z,225,Wednesday,weekday
0,2012-10-03T00:00:00Z,230,Wednesday,weekday
0,2012-10-03T00:00:00Z,235,Wednesday,weekday
0,2012-10-03T00:00:00Z,240,Wednesday,weekday
0,2012-10-03T00:00:00Z,245,Wednesday,weekday
0,2012-10-03T00:00:00Z,250,Wednesday,weekday
0,2012-10-03T00:00:00Z,255,Wednesday,weekday
0,2012-10-03T00:00:00Z,300,Wednesday,weekday
0,2012-10-03T00:00:00Z,305,Wednesday,weekday
0,2012-10-03T00:00:00Z,310,Wednesday,weekday
0,2012-10-03T00:00:00Z,315,Wednesday,weekday
0,2012-10-03T00:00:00Z,320,Wednesday,weekday
0,2012-10-03T00:00:00Z,325,Wednesday,weekday
0,2012-10-03T00:00:00Z,330,Wednesday,weekday
0,2012-10-03T00:00:00Z,335,Wednesday,weekday
0,2012-10-03T00:00:00Z,340,Wednesday,weekday
0,2012-10-03T00:00:00Z,345,Wednesday,weekday
0,2012-10-03T00:00:00Z,350,Wednesday,weekday
0,2012-10-03T00:00:00Z,355,Wednesday,weekday
0,2012-10-03T00:00:00Z,400,Wednesday,weekday
0,2012-10-03T00:00:00Z,405,Wednesday,weekday
4,2012-10-03T00:00:00Z,410,Wednesday,weekday
0,2012-10-03T00:00:00Z,415,Wednesday,weekday
0,2012-10-03T00:00:00Z,420,Wednesday,weekday
0,2012-10-03T00:00:00Z,425,Wednesday,weekday
36,2012-10-03T00:00:00Z,430,Wednesday,weekday
0,2012-10-03T00:00:00Z,435,Wednesday,weekday
0,2012-10-03T00:00:00Z,440,Wednesday,weekday
0,2012-10-03T00:00:00Z,445,Wednesday,weekday
0,2012-10-03T00:00:00Z,450,Wednesday,weekday
0,2012-10-03T00:00:00Z,455,Wednesday,weekday
0,2012-10-03T00:00:00Z,500,Wednesday,weekday
0,2012-10-03T00:00:00Z,505,Wednesday,weekday
0,2012-10-03T00:00:00Z,510,Wednesday,weekday
0,2012-10-03T00:00:00Z,515,Wednesday,weekday
0,2012-10-03T00:00:00Z,520,Wednesday,weekday
0,2012-10-03T00:00:00Z,525,Wednesday,weekday
0,2012-10-03T00:00:00Z,530,Wednesday,weekday
25,2012-10-03T00:00:00Z,535,Wednesday,weekday
0,2012-10-03T00:00:00Z,540,Wednesday,weekday
0,2012-10-03T00:00:00Z,545,Wednesday,weekday
90,2012-10-03T00:00:00Z,550,Wednesday,weekday
411,2012-10-03T00:00:00Z,555,Wednesday,weekday
413,2012-10-03T00:00:00Z,600,Wednesday,weekday
415,2012-10-03T00:00:00Z,605,Wednesday,weekday
519,2012-10-03T00:00:00Z,610,Wednesday,weekday
529,2012-10-03T00:00:00Z,615,Wednesday,weekday
613,2012-10-03T00:00:00Z,620,Wednesday,weekday
562,2012-10-03T00:00:00Z,625,Wednesday,weekday
612,2012-10-03T00:00:00Z,630,Wednesday,weekday
534,2012-10-03T00:00:00Z,635,Wednesday,weekday
323,2012-10-03T00:00:00Z,640,Wednesday,weekday
600,2012-10-03T00:00:00Z,645,Wednesday,weekday
533,2012-10-03T00:00:00Z,650,Wednesday,weekday
251,2012-10-03T00:00:00Z,655,Wednesday,weekday
56,2012-10-03T00:00:00Z,700,Wednesday,weekday
0,2012-10-03T00:00:00Z,705,Wednesday,weekday
32,2012-10-03T00:00:00Z,710,Wednesday,weekday
80,2012-10-03T00:00:00Z,715,Wednesday,weekday
10,2012-10-03T00:00:00Z,720,Wednesday,weekday
9,2012-10-03T00:00:00Z,725,Wednesday,weekday
145,2012-10-03T00:00:00Z,730,Wednesday,weekday
46,2012-10-03T00:00:00Z,735,Wednesday,weekday
0,2012-10-03T00:00:00Z,740,Wednesday,weekday
44,2012-10-03T00:00:00Z,745,Wednesday,weekday
126,2012-10-03T00:00:00Z,750,Wednesday,weekday
42,2012-10-03T00:00:00Z,755,Wednesday,weekday
138,2012-10-03T00:00:00Z,800,Wednesday,weekday
53,2012-10-03T00:00:00Z,805,Wednesday,weekday
0,2012-10-03T00:00:00Z,810,Wednesday,weekday
0,2012-10-03T00:00:00Z,815,Wednesday,weekday
22,2012-10-03T00:00:00Z,820,Wednesday,weekday
57,2012-10-03T00:00:00Z,825,Wednesday,weekday
161,2012-10-03T00:00:00Z,830,Wednesday,weekday
19,2012-10-03T00:00:00Z,835,Wednesday,weekday
15,2012-10-03T00:00:00Z,840,Wednesday,weekday
0,2012-10-03T00:00:00Z,845,Wednesday,weekday
16,2012-10-03T00:00:00Z,850,Wednesday,weekday
0,2012-10-03T00:00:00Z,855,Wednesday,weekday
0,2012-10-03T00:00:00Z,900,Wednesday,weekday
8,2012-10-03T00:00:00Z,905,Wednesday,weekday
0,2012-10-03T00:00:00Z,910,Wednesday,weekday
51,2012-10-03T00:00:00Z,915,Wednesday,weekday
516,2012-10-03T00:00:00Z,920,Wednesday,weekday
245,2012-10-03T00:00:00Z,925,Wednesday,weekday
0,2012-10-03T00:00:00Z,930,Wednesday,weekday
161,2012-10-03T00:00:00Z,935,Wednesday,weekday
7,2012-10-03T00:00:00Z,940,Wednesday,weekday
0,2012-10-03T00:00:00Z,945,Wednesday,weekday
0,2012-10-03T00:00:00Z,950,Wednesday,weekday
0,2012-10-03T00:00:00Z,955,Wednesday,weekday
0,2012-10-03T00:00:00Z,1000,Wednesday,weekday
0,2012-10-03T00:00:00Z,1005,Wednesday,weekday
0,2012-10-03T00:00:00Z,1010,Wednesday,weekday
0,2012-10-03T00:00:00Z,1015,Wednesday,weekday
0,2012-10-03T00:00:00Z,1020,Wednesday,weekday
0,2012-10-03T00:00:00Z,1025,Wednesday,weekday
0,2012-10-03T00:00:00Z,1030,Wednesday,weekday
0,2012-10-03T00:00:00Z,1035,Wednesday,weekday
0,2012-10-03T00:00:00Z,1040,Wednesday,weekday
0,2012-10-03T00:00:00Z,1045,Wednesday,weekday
0,2012-10-03T00:00:00Z,1050,Wednesday,weekday
0,2012-10-03T00:00:00Z,1055,Wednesday,weekday
0,2012-10-03T00:00:00Z,1100,Wednesday,weekday
0,2012-10-03T00:00:00Z,1105,Wednesday,weekday
0,2012-10-03T00:00:00Z,1110,Wednesday,weekday
0,2012-10-03T00:00:00Z,1115,Wednesday,weekday
0,2012-10-03T00:00:00Z,1120,Wednesday,weekday
0,2012-10-03T00:00:00Z,1125,Wednesday,weekday
0,2012-10-03T00:00:00Z,1130,Wednesday,weekday
72,2012-10-03T00:00:00Z,1135,Wednesday,weekday
73,2012-10-03T00:00:00Z,1140,Wednesday,weekday
0,2012-10-03T00:00:00Z,1145,Wednesday,weekday
0,2012-10-03T00:00:00Z,1150,Wednesday,weekday
116,2012-10-03T00:00:00Z,1155,Wednesday,weekday
97,2012-10-03T00:00:00Z,1200,Wednesday,weekday
0,2012-10-03T00:00:00Z,1205,Wednesday,weekday
0,2012-10-03T00:00:00Z,1210,Wednesday,weekday
0,2012-10-03T00:00:00Z,1215,Wednesday,weekday
0,2012-10-03T00:00:00Z,1220,Wednesday,weekday
0,2012-10-03T00:00:00Z,1225,Wednesday,weekday
15,2012-10-03T00:00:00Z,1230,Wednesday,weekday
0,2012-10-03T00:00:00Z,1235,Wednesday,weekday
0,2012-10-03T00:00:00Z,1240,Wednesday,weekday
0,2012-10-03T00:00:00Z,1245,Wednesday,weekday
0,2012-10-03T00:00:00Z,1250,Wednesday,weekday
0,2012-10-03T00:00:00Z,1255,Wednesday,weekday
80,2012-10-03T00:00:00Z,1300,Wednesday,weekday
69,2012-10-03T00:00:00Z,1305,Wednesday,weekday
0,2012-10-03T00:00:00Z,1310,Wednesday,weekday
0,2012-10-03T00:00:00Z,1315,Wednesday,weekday
0,2012-10-03T00:00:00Z,1320,Wednesday,weekday
0,2012-10-03T00:00:00Z,1325,Wednesday,weekday
0,2012-10-03T00:00:00Z,1330,Wednesday,weekday
0,2012-10-03T00:00:00Z,1335,Wednesday,weekday
0,2012-10-03T00:00:00Z,1340,Wednesday,weekday
99,2012-10-03T00:00:00Z,1345,Wednesday,weekday
100,2012-10-03T00:00:00Z,1350,Wednesday,weekday
0,2012-10-03T00:00:00Z,1355,Wednesday,weekday
0,2012-10-03T00:00:00Z,1400,Wednesday,weekday
33,2012-10-03T00:00:00Z,1405,Wednesday,weekday
0,2012-10-03T00:00:00Z,1410,Wednesday,weekday
0,2012-10-03T00:00:00Z,1415,Wednesday,weekday
7,2012-10-03T00:00:00Z,1420,Wednesday,weekday
0,2012-10-03T00:00:00Z,1425,Wednesday,weekday
0,2012-10-03T00:00:00Z,1430,Wednesday,weekday
0,2012-10-03T00:00:00Z,1435,Wednesday,weekday
0,2012-10-03T00:00:00Z,1440,Wednesday,weekday
0,2012-10-03T00:00:00Z,1445,Wednesday,weekday
0,2012-10-03T00:00:00Z,1450,Wednesday,weekday
0,2012-10-03T00:00:00Z,1455,Wednesday,weekday
0,2012-10-03T00:00:00Z,1500,Wednesday,weekday
0,2012-10-03T00:00:00Z,1505,Wednesday,weekday
0,2012-10-03T00:00:00Z,1510,Wednesday,weekday
0,2012-10-03T00:00:00Z,1515,Wednesday,weekday
0,2012-10-03T00:00:00Z,1520,Wednesday,weekday
0,2012-10-03T00:00:00Z,1525,Wednesday,weekday
0,2012-10-03T00:00:00Z,1530,Wednesday,weekday
0,2012-10-03T00:00:00Z,1535,Wednesday,weekday
0,2012-10-03T00:00:00Z,1540,Wednesday,weekday
88,2012-10-03T00:00:00Z,1545,Wednesday,weekday
154,2012-10-03T00:00:00Z,1550,Wednesday,weekday
0,2012-10-03T00:00:00Z,1555,Wednesday,weekday
20,2012-10-03T00:00:00Z,1600,Wednesday,weekday
0,2012-10-03T00:00:00Z,1605,Wednesday,weekday
0,2012-10-03T00:00:00Z,1610,Wednesday,weekday
0,2012-10-03T00:00:00Z,1615,Wednesday,weekday
0,2012-10-03T00:00:00Z,1620,Wednesday,weekday
0,2012-10-03T00:00:00Z,1625,Wednesday,weekday
0,2012-10-03T00:00:00Z,1630,Wednesday,weekday
0,2012-10-03T00:00:00Z,1635,Wednesday,weekday
0,2012-10-03T00:00:00Z,1640,Wednesday,weekday
0,2012-10-03T00:00:00Z,1645,Wednesday,weekday
0,2012-10-03T00:00:00Z,1650,Wednesday,weekday
0,2012-10-03T00:00:00Z,1655,Wednesday,weekday
0,2012-10-03T00:00:00Z,1700,Wednesday,weekday
0,2012-10-03T00:00:00Z,1705,Wednesday,weekday
198,2012-10-03T00:00:00Z,1710,Wednesday,weekday
61,2012-10-03T00:00:00Z,1715,Wednesday,weekday
75,2012-10-03T00:00:00Z,1720,Wednesday,weekday
0,2012-10-03T00:00:00Z,1725,Wednesday,weekday
0,2012-10-03T00:00:00Z,1730,Wednesday,weekday
193,2012-10-03T00:00:00Z,1735,Wednesday,weekday
298,2012-10-03T00:00:00Z,1740,Wednesday,weekday
0,2012-10-03T00:00:00Z,1745,Wednesday,weekday
15,2012-10-03T00:00:00Z,1750,Wednesday,weekday
21,2012-10-03T00:00:00Z,1755,Wednesday,weekday
0,2012-10-03T00:00:00Z,1800,Wednesday,weekday
0,2012-10-03T00:00:00Z,1805,Wednesday,weekday
0,2012-10-03T00:00:00Z,1810,Wednesday,weekday
0,2012-10-03T00:00:00Z,1815,Wednesday,weekday
51,2012-10-03T00:00:00Z,1820,Wednesday,weekday
36,2012-10-03T00:00:00Z,1825,Wednesday,weekday
0,2012-10-03T00:00:00Z,1830,Wednesday,weekday
26,2012-10-03T00:00:00Z,1835,Wednesday,weekday
22,2012-10-03T00:00:00Z,1840,Wednesday,weekday
0,2012-10-03T00:00:00Z,1845,Wednesday,weekday
39,2012-10-03T00:00:00Z,1850,Wednesday,weekday
52,2012-10-03T00:00:00Z,1855,Wednesday,weekday
15,2012-10-03T00:00:00Z,1900,Wednesday,weekday
41,2012-10-03T00:00:00Z,1905,Wednesday,weekday
0,2012-10-03T00:00:00Z,1910,Wednesday,weekday
42,2012-10-03T00:00:00Z,1915,Wednesday,weekday
0,2012-10-03T00:00:00Z,1920,Wednesday,weekday
0,2012-10-03T00:00:00Z,1925,Wednesday,weekday
159,2012-10-03T00:00:00Z,1930,Wednesday,weekday
32,2012-10-03T00:00:00Z,1935,Wednesday,weekday
0,2012-10-03T00:00:00Z,1940,Wednesday,weekday
0,2012-10-03T00:00:00Z,1945,Wednesday,weekday
0,2012-10-03T00:00:00Z,1950,Wednesday,weekday
0,2012-10-03T00:00:00Z,1955,Wednesday,weekday
34,2012-10-03T00:00:00Z,2000,Wednesday,weekday
0,2012-10-03T00:00:00Z,2005,Wednesday,weekday
0,2012-10-03T00:00:00Z,2010,Wednesday,weekday
0,2012-10-03T00:00:00Z,2015,Wednesday,weekday
0,2012-10-03T00:00:00Z,2020,Wednesday,weekday
36,2012-10-03T00:00:00Z,2025,Wednesday,weekday
73,2012-10-03T00:00:00Z,2030,Wednesday,weekday
9,2012-10-03T00:00:00Z,2035,Wednesday,weekday
0,2012-10-03T00:00:00Z,2040,Wednesday,weekday
0,2012-10-03T00:00:00Z,2045,Wednesday,weekday
0,2012-10-03T00:00:00Z,2050,Wednesday,weekday
0,2012-10-03T00:00:00Z,2055,Wednesday,weekday
0,2012-10-03T00:00:00Z,2100,Wednesday,weekday
0,2012-10-03T00:00:00Z,2105,Wednesday,weekday
0,2012-10-03T00:00:00Z,2110,Wednesday,weekday
0,2012-10-03T00:00:00Z,2115,Wednesday,weekday
0,2012-10-03T00:00:00Z,2120,Wednesday,weekday
0,2012-10-03T00:00:00Z,2125,Wednesday,weekday
90,2012-10-03T00:00:00Z,2130,Wednesday,weekday
128,2012-10-03T00:00:00Z,2135,Wednesday,weekday
46,2012-10-03T00:00:00Z,2140,Wednesday,weekday
0,2012-10-03T00:00:00Z,2145,Wednesday,weekday
0,2012-10-03T00:00:00Z,2150,Wednesday,weekday
0,2012-10-03T00:00:00Z,2155,Wednesday,weekday
0,2012-10-03T00:00:00Z,2200,Wednesday,weekday
0,2012-10-03T00:00:00Z,2205,Wednesday,weekday
0,2012-10-03T00:00:00Z,2210,Wednesday,weekday
0,2012-10-03T00:00:00Z,2215,Wednesday,weekday
0,2012-10-03T00:00:00Z,2220,Wednesday,weekday
0,2012-10-03T00:00:00Z,2225,Wednesday,weekday
0,2012-10-03T00:00:00Z,2230,Wednesday,weekday
0,2012-10-03T00:00:00Z,2235,Wednesday,weekday
0,2012-10-03T00:00:00Z,2240,Wednesday,weekday
0,2012-10-03T00:00:00Z,2245,Wednesday,weekday
0,2012-10-03T00:00:00Z,2250,Wednesday,weekday
0,2012-10-03T00:00:00Z,2255,Wednesday,weekday
0,2012-10-03T00:00:00Z,2300,Wednesday,weekday
0,2012-10-03T00:00:00Z,2305,Wednesday,weekday
0,2012-10-03T00:00:00Z,2310,Wednesday,weekday
0,2012-10-03T00:00:00Z,2315,Wednesday,weekday
0,2012-10-03T00:00:00Z,2320,Wednesday,weekday
0,2012-10-03T00:00:00Z,2325,Wednesday,weekday
0,2012-10-03T00:00:00Z,2330,Wednesday,weekday
0,2012-10-03T00:00:00Z,2335,Wednesday,weekday
0,2012-10-03T00:00:00Z,2340,Wednesday,weekday
8,2012-10-03T00:00:00Z,2345,Wednesday,weekday
0,2012-10-03T00:00:00Z,2350,Wednesday,weekday
0,2012-10-03T00:00:00Z,2355,Wednesday,weekday
47,2012-10-04T00:00:00Z,0,Thursday,weekday
0,2012-10-04T00:00:00Z,5,Thursday,weekday
0,2012-10-04T00:00:00Z,10,Thursday,weekday
0,2012-10-04T00:00:00Z,15,Thursday,weekday
0,2012-10-04T00:00:00Z,20,Thursday,weekday
0,2012-10-04T00:00:00Z,25,Thursday,weekday
0,2012-10-04T00:00:00Z,30,Thursday,weekday
0,2012-10-04T00:00:00Z,35,Thursday,weekday
0,2012-10-04T00:00:00Z,40,Thursday,weekday
0,2012-10-04T00:00:00Z,45,Thursday,weekday
0,2012-10-04T00:00:00Z,50,Thursday,weekday
0,2012-10-04T00:00:00Z,55,Thursday,weekday
0,2012-10-04T00:00:00Z,100,Thursday,weekday
0,2012-10-04T00:00:00Z,105,Thursday,weekday
0,2012-10-04T00:00:00Z,110,Thursday,weekday
0,2012-10-04T00:00:00Z,115,Thursday,weekday
0,2012-10-04T00:00:00Z,120,Thursday,weekday
0,2012-10-04T00:00:00Z,125,Thursday,weekday
0,2012-10-04T00:00:00Z,130,Thursday,weekday
0,2012-10-04T00:00:00Z,135,Thursday,weekday
0,2012-10-04T00:00:00Z,140,Thursday,weekday
0,2012-10-04T00:00:00Z,145,Thursday,weekday
0,2012-10-04T00:00:00Z,150,Thursday,weekday
0,2012-10-04T00:00:00Z,155,Thursday,weekday
0,2012-10-04T00:00:00Z,200,Thursday,weekday
0,2012-10-04T00:00:00Z,205,Thursday,weekday
0,2012-10-04T00:00:00Z,210,Thursday,weekday
0,2012-10-04T00:00:00Z,215,Thursday,weekday
0,2012-10-04T00:00:00Z,220,Thursday,weekday
0,2012-10-04T00:00:00Z,225,Thursday,weekday
0,2012-10-04T00:00:00Z,230,Thursday,weekday
0,2012-10-04T00:00:00Z,235,Thursday,weekday
0,2012-10-04T00:00:00Z,240,Thursday,weekday
0,2012-10-04T00:00:00Z,245,Thursday,weekday
0,2012-10-04T00:00:00Z,250,Thursday,weekday
0,2012-10-04T00:00:00Z,255,Thursday,weekday
0,2012-10-04T00:00:00Z,300,Thursday,weekday
0,2012-10-04T00:00:00Z,305,Thursday,weekday
0,2012-10-04T00:00:00Z,310,Thursday,weekday
0,2012-10-04T00:00:00Z,315,Thursday,weekday
0,2012-10-04T00:00:00Z,320,Thursday,weekday
0,2012-10-04T00:00:00Z,325,Thursday,weekday
0,2012-10-04T00:00:00Z,330,Thursday,weekday
0,2012-10-04T00:00:00Z,335,Thursday,weekday
0,2012-10-04T00:00:00Z,340,Thursday,weekday
0,2012-10-04T00:00:00Z,345,Thursday,weekday
0,2012-10-04T00:00:00Z,350,Thursday,weekday
0,2012-10-04T00:00:00Z,355,Thursday,weekday
0,2012-10-04T00:00:00Z,400,Thursday,weekday
0,2012-10-04T00:00:00Z,405,Thursday,weekday
0,2012-10-04T00:00:00Z,410,Thursday,weekday
0,2012-10-04T00:00:00Z,415,Thursday,weekday
0,2012-10-04T00:00:00Z,420,Thursday,weekday
0,2012-10-04T00:00:00Z,425,Thursday,weekday
0,2012-10-04T00:00:00Z,430,Thursday,weekday
0,2012-10-04T00:00:00Z,435,Thursday,weekday
0,2012-10-04T00:00:00Z,440,Thursday,weekday
0,2012-10-04T00:00:00Z,445,Thursday,weekday
0,2012-10-04T00:00:00Z,450,Thursday,weekday
0,2012-10-04T00:00:00Z,455,Thursday,weekday
0,2012-10-04T00:00:00Z,500,Thursday,weekday
0,2012-10-04T00:00:00Z,505,Thursday,weekday
7,2012-10-04T00:00:00Z,510,Thursday,weekday
18,2012-10-04T00:00:00Z,515,Thursday,weekday
57,2012-10-04T00:00:00Z,520,Thursday,weekday
40,2012-10-04T00:00:00Z,525,Thursday,weekday
0,2012-10-04T00:00:00Z,530,Thursday,weekday
0,2012-10-04T00:00:00Z,535,Thursday,weekday
0,2012-10-04T00:00:00Z,540,Thursday,weekday
0,2012-10-04T00:00:00Z,545,Thursday,weekday
16,2012-10-04T00:00:00Z,550,Thursday,weekday
1,2012-10-04T00:00:00Z,555,Thursday,weekday
0,2012-10-04T00:00:00Z,600,Thursday,weekday
18,2012-10-04T00:00:00Z,605,Thursday,weekday
20,2012-10-04T00:00:00Z,610,Thursday,weekday
40,2012-10-04T00:00:00Z,615,Thursday,weekday
36,2012-10-04T00:00:00Z,620,Thursday,weekday
17,2012-10-04T00:00:00Z,625,Thursday,weekday
49,2012-10-04T00:00:00Z,630,Thursday,weekday
86,2012-10-04T00:00:00Z,635,Thursday,weekday
49,2012-10-04T00:00:00Z,640,Thursday,weekday
0,2012-10-04T00:00:00Z,645,Thursday,weekday
29,2012-10-04T00:00:00Z,650,Thursday,weekday
59,2012-10-04T00:00:00Z,655,Thursday,weekday
7,2012-10-04T00:00:00Z,700,Thursday,weekday
25,2012-10-04T00:00:00Z,705,Thursday,weekday
30,2012-10-04T00:00:00Z,710,Thursday,weekday
31,2012-10-04T00:00:00Z,715,Thursday,weekday
7,2012-10-04T00:00:00Z,720,Thursday,weekday
18,2012-10-04T00:00:00Z,725,Thursday,weekday
113,2012-10-04T00:00:00Z,730,Thursday,weekday
181,2012-10-04T00:00:00Z,735,Thursday,weekday
87,2012-10-04T00:00:00Z,740,Thursday,weekday
0,2012-10-04T00:00:00Z,745,Thursday,weekday
0,2012-10-04T00:00:00Z,750,Thursday,weekday
0,2012-10-04T00:00:00Z,755,Thursday,weekday
57,2012-10-04T00:00:00Z,800,Thursday,weekday
99,2012-10-04T00:00:00Z,805,Thursday,weekday
507,2012-10-04T00:00:00Z,810,Thursday,weekday
522,2012-10-04T00:00:00Z,815,Thursday,weekday
510,2012-10-04T00:00:00Z,820,Thursday,weekday
519,2012-10-04T00:00:00Z,825,Thursday,weekday
508,2012-10-04T00:00:00Z,830,Thursday,weekday
423,2012-10-04T00:00:00Z,835,Thursday,weekday
